id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
765667398179989154,Rental unit in Antwerpen · ★4.52 · 1 bedroom · 2 beds · 1 bath,449860019,Charlotte,,Theaterbuurt-Meir,51.2189928,4.413763299999999,Entire home/apt,90,1,23,2023-08-30,2.35,3,156,23,
765947992677975640,Rental unit in Antwerpen · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,222831298,Arne,,Historisch Centrum,51.21835489999999,4.3990643,Entire home/apt,69,1,51,2023-09-12,5.67,21,164,51,
765962615177891430,Rental unit in Antwerpen · ★4.76 · 1 bedroom · 2 beds · 1.5 baths,222831298,Arne,,Historisch Centrum,51.21835489999999,4.3990643,Entire home/apt,69,1,54,2023-09-17,5.83,21,164,54,
765970235104357418,Rental unit in Antwerpen · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,222831298,Arne,,Historisch Centrum,51.2202501,4.398388,Entire home/apt,68,1,57,2023-09-19,5.96,21,166,57,
766402500427122778,Rental unit in Antwerpen · ★4.61 · 1 bedroom · 2 beds · 1 bath,449860019,Charlotte,,Theaterbuurt-Meir,51.2189928,4.413763299999999,Entire home/apt,90,1,28,2023-09-09,2.86,3,159,28,
766535220844729006,Condo in Antwerpen · 2 bedrooms · 2 beds · 2.5 baths,307585158,Christophe,,Historisch Centrum,51.22133849999999,4.403068,Entire home/apt,207,2,2,2023-09-15,2,2,342,2,
766696122131518789,Home in Antwerpen · ★4.78 · 1 bedroom · 1 bed · 1 bath,13989870,Sara,,Amandus - Atheneum,51.22465,4.42201,Entire home/apt,59,2,9,2023-03-04,0.91,1,0,9,
767114614333273302,Rental unit in Antwerpen · Studio · 1 bed · 1.5 baths,27851106,Loes,,Markgrave,51.1970222,4.406945299999999,Entire home/apt,71,30,0,,,2,297,0,
769562230095804803,Condo in Antwerpen · ★4.65 · 2 bedrooms · 2 beds · 1 bath,187959965,Jana,,Brederode,51.2067,4.40291,Entire home/apt,134,1,31,2023-06-04,4.15,1,0,31,
770315074719007344,Rental unit in Antwerpen · 3 bedrooms · 7 beds · 2 baths,418254875,Sarah,,Stadspark,51.20887,4.41155,Entire home/apt,240,3,1,2023-04-30,0.20,3,0,1,
770827025719198925,Home in Antwerpen · ★5.0 · 3 bedrooms · 3 beds · 2 baths,22577986,Laura,,Oud - Berchem,51.1969437,4.4262494,Entire home/apt,130,4,5,2023-07-30,0.68,1,321,5,
771024179776832413,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,182678477,Sleep Inn,,Zuid,51.206877,4.388558,Entire home/apt,156,1,9,2023-07-04,1.00,27,333,9,
771088186884065156,Rental unit in Antwerpen · ★4.17 · 2 bedrooms · 5 beds · 1 bath,489623340,Tamana,,Stuivenberg,51.2214726,4.4274337,Entire home/apt,106,2,12,2023-09-02,2.06,2,344,12,
771114187212978488,Rental unit in Antwerpen · ★4.06 · 3 bedrooms · 4 beds · 1 bath,489623340,Tamana,,Stuivenberg,51.2214726,4.4274337,Entire home/apt,114,2,17,2023-09-09,1.73,2,326,17,
771638440524412302,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Sint-Andries,51.21626,4.39255,Entire home/apt,168,1,4,2023-05-12,0.47,27,163,4,
771653227277936479,Rental unit in Antwerpen · ★4.63 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Sint-Andries,51.2156286,4.393475599999999,Entire home/apt,195,1,8,2023-09-03,0.88,27,171,8,
771653236112311240,Rental unit in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Sint-Andries,51.2156286,4.393475599999999,Entire home/apt,182,1,20,2023-09-19,2.27,27,158,20,
771653534740166293,Rental unit in Antwerpen · ★4.60 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Sint-Andries,51.21584,4.3926,Entire home/apt,172,1,5,2023-08-19,0.52,27,171,5,
772530496471567391,Rental unit in Antwerpen · ★4.90 · 1 bedroom · 2 beds · 1 bath,22540938,Julien,,Sint-Andries,51.2151,4.39818,Entire home/apt,101,2,10,2023-08-28,1.05,1,0,10,
772549255961129385,Rental unit in Antwerpen · ★4.67 · Studio · 3 beds · 1 bath,418254875,Sarah,,Stadspark,51.20928158550778,4.410989526983626,Entire home/apt,75,11,6,2023-08-31,0.63,3,62,6,
772810757340974177,Condo in Antwerpen · ★2.75 · 1 bedroom · 2 beds · 1.5 baths,468319291,Kirenia,,Linkeroever,51.22737,4.38747,Entire home/apt,82,2,4,2023-06-25,0.71,3,363,4,
774494278914818410,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,466519355,Matinique,,Eilandje,51.22993,4.40331,Entire home/apt,145,3,20,2023-05-21,2.14,1,270,20,
774512630811656206,Home in Antwerpen · 2 bedrooms · 2 beds · 1 bath,171921070,Kathleen,,Oud - Berchem,51.19755,4.42321,Entire home/apt,55,1,0,,,1,4,0,
774634451931554203,Condo in Antwerpen · 2 bedrooms · 2 beds · 1.5 baths,381702992,Oana,,Sint-Andries,51.2146222,4.397949,Entire home/apt,245,2,1,2022-12-23,0.11,3,359,1,
775073246248877025,Home in Antwerpen · 3 bedrooms · 4 beds · 2 baths,61362648,William,,Zurenborg,51.20693,4.42783,Entire home/apt,500,3,0,,,2,362,0,
775360249640015429,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,42099686,Stephan,,Harmonie,51.20919034646109,4.408324845135212,Entire home/apt,90,2,0,,,1,323,0,
775777031430905310,Rental unit in Antwerpen · 2 bedrooms · 3 beds · 1 bath,61786928,Elien,,Deurne Zuid Oost,51.20272,4.47351,Entire home/apt,100,3,0,,,2,82,0,
775887734126898368,Home in Antwerpen · ★4.60 · 2 bedrooms · 2 beds · 1 bath,52242813,Barbara,,Zuid,51.21121,4.40025,Entire home/apt,185,2,10,2023-07-23,1.07,1,163,10,
776178161160031258,Rental unit in Antwerpen · ★4.50 · 2 bedrooms · 3 beds · 1 bath,216713654,Zul,,Borgerhout Intra Muros Noord,51.21941,4.43701,Entire home/apt,62,1,22,2023-08-29,2.34,1,0,22,
776576315452110905,Rental unit in Antwerp · ★4.93 · 1 bedroom · 1 bed · 1 bath,79706757,Philip,,Historisch Centrum,51.22065520142561,4.400745423407957,Entire home/apt,90,2,14,2023-09-10,1.46,1,334,14,
776858093137447603,Rental unit in Antwerpen · ★4.15 · 3 bedrooms · 13 beds · 1.5 baths,127787502,Olena,,Centraal Station,51.21436,4.41686,Entire home/apt,172,1,13,2023-09-07,1.38,18,307,13,
777425449129952164,Rental unit in Antwerpen · ★4.0 · 1 bedroom · 1 bed · 1 bath,461577243,Jeffrey,,Theaterbuurt-Meir,51.21814,4.41182,Entire home/apt,100,1,9,2023-08-12,1.01,1,335,9,
777458866106647800,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,63455768,Lisa,,Linkeroever,51.2247316610631,4.386678301682707,Entire home/apt,110,2,5,2023-09-17,3.57,1,265,5,
779106550531048484,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,312613914,Emeraude,,Harmonie,51.1987,4.41133,Entire home/apt,182,1,6,2023-08-13,0.76,1,262,6,
779627740804539158,Home in Antwerpen · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,162570374,Koen,,Deurne Zuid West,51.20607,4.46655,Private room,45,2,31,2023-09-21,3.31,1,336,31,
779636782044156331,Place to stay in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,37722028,Zouhra,,Stuivenberg,51.2204,4.43093,Entire home/apt,116,2,15,2023-09-14,2.07,4,352,15,
780259098574098818,Loft in Antwerpen · ★4.64 · 1 bedroom · 4 beds · 1 bath,362003916,יואל,,Stadspark,51.21361,4.41589,Entire home/apt,78,1,14,2023-08-28,1.58,2,263,14,
780293950596649741,Rental unit in Antwerpen · ★4.50 · Studio · 1 bed · 1 bath,491156420,Luxury,,Historisch Centrum,51.2205342,4.4001997,Entire home/apt,93,1,6,2023-08-15,0.65,3,86,6,
780298617415174380,Rental unit in Antwerpen · ★4.91 · 1 bedroom · 2 beds · 1 bath,491158267,Cathy,,Historisch Centrum,51.2192051,4.399196,Entire home/apt,81,2,43,2023-09-17,4.80,2,343,43,
780393189043316201,Rental unit in Antwerpen · ★3.77 · 1 bedroom · 4 beds · 1 bath,165436938,Luca,,Universiteitsbuurt,51.2245881,4.4068418,Entire home/apt,56,1,31,2023-08-30,3.38,90,340,31,
780453554947206531,Rental unit in Antwerpen · ★4.17 · Studio · 1 bed · 1 bath,491156420,Luxury,,Historisch Centrum,51.2205342,4.4001997,Entire home/apt,95,1,6,2023-04-13,0.67,3,86,6,
780955794970760660,Rental unit in Antwerpen · ★4.39 · Studio · 1 bed · 1 bath,491156420,Luxury,,Historisch Centrum,51.2205342,4.4001997,Entire home/apt,101,1,38,2023-09-09,4.15,3,342,38,
781031782355756065,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,50524419,Katrijn,,Borgerhout Intra Muros Noord,51.2194,4.43621,Entire home/apt,69,2,24,2023-08-27,2.67,1,32,24,
781249856444687201,Rental unit in Antwerpen · ★4.96 · 1 bedroom · 1 bed · 1 bath,10847128,Kristel,,Zurenborg,51.20739466228176,4.42981269210577,Entire home/apt,69,3,25,2023-09-17,2.83,1,146,25,
782599718214583351,Rental unit in Antwerpen · ★4.20 · 2 bedrooms · 5 beds · 1.5 baths,132044758,Stig,,Deurne Zuid Oost,51.20367,4.47466,Entire home/apt,104,6,10,2023-08-30,1.27,2,5,10,
782646336062971833,Rental unit in Antwerpen · ★4.29 · 1 bedroom · 1 bed · 1 bath,9617117,Sigurd,,Stuivenberg,51.21983,4.43095,Entire home/apt,90,2,7,2023-08-27,1.07,1,357,7,
783236884172156046,Rental unit in Antwerpen · ★4.74 · 2 bedrooms · 2 beds · 1 bath,21626223,Simon,,Historisch Centrum,51.21825,4.40322,Entire home/apt,158,2,19,2023-06-07,2.39,2,33,19,
784114659968149644,Rental unit in Antwerpen · ★4.91 · 2 bedrooms · 2 beds · 1 bath,99239565,Ralph,,Universiteitsbuurt,51.2204834,4.41381,Entire home/apt,179,2,35,2023-09-19,3.83,2,218,35,
784719598434976430,Home in Antwerpen · ★5.0 · 5 bedrooms · 6 beds · 5 baths,439069630,Dante,,Theaterbuurt-Meir,51.21452,4.40281,Entire home/apt,740,2,5,2023-09-09,1.34,6,313,5,
784837847827030564,Rental unit in Antwerpen · ★3.80 · 1 bedroom · 2 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22021,4.3814,Entire home/apt,58,6,5,2023-05-31,0.70,14,0,5,
786625502531171356,Rental unit in Antwerpen · ★5.0 · 3 bedrooms · 3 beds · 1 bath,22344234,Didier,,Deurne Oost,51.23024,4.4812,Entire home/apt,115,3,3,2023-08-07,0.34,3,339,3,
786833742248042008,Rental unit in Antwerpen · ★3.64 · 2 bedrooms · 6 beds · 2 baths,165436938,Luca,,Theaterbuurt-Meir,51.21842,4.4067,Entire home/apt,56,1,22,2023-08-21,2.86,90,327,22,
787102135776173897,Condo in Antwerpen · ★4.74 · 1 bedroom · 3 beds · 1 bath,7255003,Laura,,Amandus - Atheneum,51.22669,4.42111,Entire home/apt,66,2,23,2023-07-30,2.57,1,325,23,
787378479432605575,Home in Antwerpen · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,10818677,Nader,,Sint-Andries,51.2134548,4.3932434,Entire home/apt,185,2,16,2023-09-17,1.78,1,97,16,
788090932378276438,Rental unit in Antwerpen · ★2.60 · 2 bedrooms · 5 beds · 2 baths,165436938,Luca,,Theaterbuurt-Meir,51.21742,4.40762,Entire home/apt,56,1,10,2023-08-01,1.27,90,325,10,
788296305703479325,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1.5 baths,474109832,Harold,,Zuid,51.20773,4.39578,Entire home/apt,227,1,2,2023-07-19,0.78,4,351,2,
788307439266979495,Rental unit in Antwerpen · 2 bedrooms · 1 bed · 1.5 baths,474109832,Harold,,Zuid,51.2093,4.39656,Entire home/apt,227,1,0,,,4,357,0,
788335652893680429,Rental unit in Antwerpen · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,18992409,Veronique,,Eilandje,51.2317616687468,4.4138539925903375,Entire home/apt,160,1,58,2023-09-19,6.54,2,243,58,
788449834254089007,Home in Antwerpen · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,382680622,Raf,,Tuinwijk,51.25804621436501,4.447062549073797,Private room,36,6,5,2023-07-21,0.58,2,0,5,
788736158654496985,Rental unit in Antwerpen · ★4.45 · 1 bedroom · 2 beds · 1 bath,477764326,Suitesrus Corp,,Eilandje,51.23147,4.41042,Entire home/apt,103,1,11,2023-09-07,1.26,12,360,11,
788961873652314905,Rental unit in Antwerpen · ★4.91 · 1 bedroom · 1 bed · 1 bath,36131763,Lore,,Oud - Berchem,51.19696339999999,4.4109555,Entire home/apt,79,2,32,2023-06-01,3.87,1,0,32,
789737369086925649,Condo in Antwerpen · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,181937197,Adalys,,Universiteitsbuurt,51.2252285,4.408874,Entire home/apt,94,2,8,2023-07-24,1.22,1,353,8,
790006883759655231,Rental unit in Antwerpen · ★4.87 · 2 bedrooms · 3 beds · 1.5 baths,479917457,Renee En Alexander,,Eilandje,51.2292,4.40664,Entire home/apt,140,2,30,2023-09-04,3.90,1,289,30,
790675393152243334,Rental unit in Antwerpen · ★4.85 · 1 bedroom · 1 bed · 1 bath,182678477,Sleep Inn,,Sint-Andries,51.21342,4.39522,Entire home/apt,100,1,13,2023-09-14,1.90,27,339,13,
791180439315732115,Condo in Antwerpen · 1 bedroom · 1 bed · 1 bath,397964818,Marnix,,Amandus - Atheneum,51.22097,4.42145,Entire home/apt,120,1,1,2023-01-02,0.11,3,264,1,
791334815578298010,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,362003916,יואל,,Stadspark,51.21338,4.41554,Entire home/apt,78,1,2,2023-07-12,0.46,2,240,2,
791721390440699151,Rental unit in Antwerpen · ★3.06 · 2 bedrooms · 6 beds · 1 bath,165436938,Luca,,Historisch Centrum,51.21853,4.39716,Entire home/apt,56,1,16,2023-08-18,1.82,90,352,16,
791744313492866759,Rental unit in Antwerpen · ★3.18 · 2 bedrooms · 4 beds · 2.5 baths,165436938,Luca,,Theaterbuurt-Meir,51.21726,4.40661,Entire home/apt,56,1,22,2023-09-04,2.59,90,339,22,
791839183587825322,Loft in Antwerpen · ★4.91 · 2 bedrooms · 5 beds · 2.5 baths,29314978,Martine,,Sint-Andries,51.2152764,4.3974039,Entire home/apt,188,2,32,2023-09-18,4.03,1,219,32,
792416903733734396,Rental unit in Antwerpen · ★4.90 · 1 bedroom · 2 beds · 1.5 baths,485293083,Sidney,,Universiteitsbuurt,51.2259881,4.412633599999999,Entire home/apt,103,2,30,2023-09-22,5.20,1,246,30,
793668651039083489,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 3 beds · 1 bath,303944400,Engjell,,Centraal Station,51.2157634,4.4202802,Entire home/apt,74,1,6,2023-09-15,2.86,1,358,6,
794152692672758301,Home in Antwerpen · 5 bedrooms · 6 beds · 3.5 baths,109618168,Chantal & Christian,,Borgerhout Intra Muros Noord,51.21683,4.43012,Entire home/apt,550,2,2,2023-07-30,0.34,4,240,2,
794840182226405108,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,439069630,Dante,,Theaterbuurt-Meir,51.21277,4.40174,Entire home/apt,115,1,6,2023-08-16,1.06,6,329,6,
796163715363467041,Rental unit in Antwerpen · ★4.91 · 2 bedrooms · 2 beds · 1 bath,14595748,Ellen,,Universiteitsbuurt,51.22247,4.40799,Entire home/apt,94,1,11,2023-09-03,1.36,5,188,11,
796885764223770461,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,11155149,Lauren,,Historisch Centrum,51.22184,4.40139,Entire home/apt,135,2,9,2023-09-15,1.38,2,335,9,
797233703345709375,Rental unit in Antwerpen · ★4.50 · 1 bedroom · 2 beds · 1 bath,177183639,Hannes,,Amandus - Atheneum,51.2208666,4.4191213,Entire home/apt,104,2,26,2023-09-08,3.05,2,63,26,
797617570328010948,Rental unit in Antwerpen · 4 bedrooms · 8 beds · 2 baths,228207262,Ann,,Groenenhoek,51.20055,4.44343,Entire home/apt,220,30,0,,,11,326,0,
797625933371313356,Bed and breakfast in Antwerpen · 1 bedroom · 1 bed · 1 private bath,79270852,Maryline,,Historisch Centrum,51.2197792,4.3996149,Private room,110,1,0,,,2,0,0,
797922918658830115,Rental unit in Antwerpen · ★4.91 · 1 bedroom · 1 bed · 1 bath,99239565,Ralph,,Universiteitsbuurt,51.2204834,4.41381,Entire home/apt,90,2,22,2023-09-10,2.57,2,95,22,
798523417572619318,Rental unit in Antwerpen · ★4.86 · 2 bedrooms · 2 beds · 2 baths,195447870,Barbara,,Universiteitsbuurt,51.22672,4.40642,Entire home/apt,130,1,58,2023-09-17,7.31,3,329,58,
798608245741338921,Condo in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,32496026,Olivier,,Sint-Andries,51.21561,4.40202,Entire home/apt,100,2,9,2023-05-07,1.25,1,0,9,
799280635707176717,Rental unit in Antwerpen · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,2945540,Peter,,Borgerhout Intra Muros Zuid,51.21266,4.44305,Entire home/apt,125,2,3,2023-08-27,1.84,1,260,3,
799968826394586200,Rental unit in Antwerpen · ★4.95 · 1 bedroom · 2 beds · 1 bath,7817245,Lieve,,Stuivenberg,51.22022459999999,4.428779899999999,Entire home/apt,80,2,37,2023-08-24,5.12,1,1,37,
800410439630829563,Rental unit in Antwerpen · ★4.69 · 2 bedrooms · 3 beds · 1 bath,59140071,Elly,,Theaterbuurt-Meir,51.21675,4.40209,Entire home/apt,195,2,13,2023-08-15,1.64,2,0,13,
800505935340966636,Rental unit in Antwerpen · 2 bedrooms · 5 beds · 1.5 baths,264440567,Joseph,,Oud - Merksem,51.24642,4.44908,Entire home/apt,110,21,0,,,1,364,0,
800633562712451696,Rental unit in Antwerpen · ★3.93 · 1 bedroom · 1 bed · 1 bath,466315825,Saleh,,Amandus - Atheneum,51.22856,4.42306,Entire home/apt,90,1,14,2023-06-11,1.71,1,350,14,
800747544979105409,Home in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,89831191,Chiara,,Borgerhout Intra Muros Noord,51.21932,4.44394,Private room,85,2,8,2023-07-23,1.11,1,360,8,
801201133120050951,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1 bath,495301267,Dieter,,Zuid,51.21159609999999,4.399706800000001,Entire home/apt,98,2,36,2023-09-17,4.70,1,324,36,
801975192335487822,Rental unit in Antwerpen · ★5.0 · Studio · 1 bed · 1 bath,48513995,Bart,,Dam,51.23042,4.42921,Entire home/apt,83,4,8,2023-09-11,4.07,1,86,8,
802013660753608972,Rental unit in Antwerpen · ★4.94 · 2 bedrooms · 3 beds · 1 bath,9068306,Anna,,Deurne Dorp - Gallifort,51.22208,4.45708,Entire home/apt,59,2,18,2023-08-21,3.21,1,168,18,
802193900542362912,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,48509560,Eline,,Brederode,51.1987515,4.39288,Entire home/apt,110,27,1,2023-05-28,0.25,1,330,1,
802577086009643564,Loft in Antwerpen · ★4.86 · 1 bedroom · 1 bed · 1 bath,123541148,Anthony,,Amandus - Atheneum,51.22138,4.41819,Entire home/apt,110,2,22,2023-09-13,3.95,1,312,22,
802810302858425251,Rental unit in Antwerpen · ★4.91 · 1 bedroom · 2 beds · 1 bath,491158267,Cathy,,Historisch Centrum,51.2182,4.39993,Entire home/apt,78,2,22,2023-09-17,2.80,2,323,22,
802901774803481756,Rental unit in Antwerpen · ★4.69 · 1 bedroom · 2 beds · 1 bath,222831298,Arne,,Eilandje,51.23112049089541,4.408734461901838,Entire home/apt,71,1,32,2023-09-19,4.14,21,162,32,
803414442309232113,Boutique hotel in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,12523959,Tom,,Sint-Andries,51.2160233,4.399328,Private room,159,1,0,,,4,289,0,
803489156498821569,Rental unit in Antwerpen · ★5.0 · 3 bedrooms · 5 beds · 1 bath,491918409,Taskin,,Linkeroever,51.22049,4.38072,Entire home/apt,130,7,3,2023-04-30,0.42,14,0,3,
803693697806646254,Home in Antwerpen · ★4.88 · 1 bedroom · 1 bed · 1 bath,51920550,Bente,,Stuivenberg,51.2234,4.43257,Entire home/apt,75,2,8,2023-07-30,1.08,1,194,8,
804174024438045352,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,63543993,Sara,,Hoboken - Noord,51.1770839,4.368374,Entire home/apt,75,1,6,2023-08-13,2.54,1,354,6,
804919630176296144,Rental unit in Antwerpen · ★4.33 · 2 bedrooms · 3 beds · 1 bath,814046,Joyce,,Borgerhout Extra Muros,51.2087984,4.4481161,Entire home/apt,75,3,3,2023-07-29,0.52,1,90,3,
805500553213893049,Rental unit in Antwerpen · ★4.47 · 1 bedroom · 1 bed · 1 bath,494342521,Françoise,,Stuivenberg,51.22747,4.42741,Entire home/apt,60,2,17,2023-09-10,2.20,1,155,17,
805504240356553792,Rental unit in Antwerpen · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,65318895,Claudia,,Sint-Andries,51.2183043,4.3965231,Entire home/apt,290,1,9,2023-09-09,1.21,3,329,9,
805525483549184970,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,466184660,Daniel,,Stadspark,51.2156257,4.414843299999999,Entire home/apt,122,2,28,2023-09-22,3.64,1,29,28,
805563288361374259,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,191567719,Stef,,Harmonie,51.20811,4.4056,Entire home/apt,110,2,5,2023-04-10,0.67,1,0,5,
805602141884433446,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1 bath,52673084,Jonathan,,Amandus - Atheneum,51.22487,4.4193,Entire home/apt,95,90,30,2023-09-20,4.57,2,248,30,
805612118210665340,Rental unit in Antwerpen · ★4.80 · 1 bedroom · 1 bed · 1 bath,112230867,Olga En Igor,,Stadspark,51.2064982,4.4181782,Entire home/apt,71,2,30,2023-09-10,3.78,1,73,30,
805637680580824320,Rental unit in Antwerpen · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,60578872,Lia,,Amandus - Atheneum,51.22699376459793,4.414900615811348,Entire home/apt,142,2,18,2023-09-18,2.77,1,308,18,
805793496207433939,Rental unit in Antwerpen · 3 bedrooms · 6 beds · 1.5 baths,496406662,Ekaterina,,Borgerhout Intra Muros Noord,51.21744,4.4375,Entire home/apt,91,6,0,,,15,364,0,
806968777207065883,Condo in Antwerpen · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,474109832,Harold,,Zuid,51.2074389,4.394849499999999,Entire home/apt,233,1,4,2023-09-11,0.66,4,336,4,
806997969204761252,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,428245943,Aida,,Historisch Centrum,51.2181109,4.3988155,Entire home/apt,205,1,0,,,6,341,0,
807715017518247203,Rental unit in Antwerpen · 1 bedroom · 2 beds · 1 bath,428245943,Aida,,Historisch Centrum,51.21834,4.39767,Entire home/apt,205,1,1,2023-05-19,0.23,6,331,1,
807716779777587444,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1.5 baths,428245943,Aida,,Historisch Centrum,51.21906,4.39976,Entire home/apt,181,1,1,2023-08-18,0.81,6,346,1,
808056545772042332,Rental unit in Antwerpen · 3 bedrooms · 5 beds · 1 bath,491918409,Taskin,,Linkeroever,51.21966,4.38016,Entire home/apt,130,6,0,,,14,0,0,
808484740930945049,Rental unit in Antwerpen · 1 bedroom · 1 bed · 1 bath,13106231,Hanne,,Amandus - Atheneum,51.2273,4.42176,Entire home/apt,150,2,0,,,1,227,0,
